ID,SMILES,IC50,pIC50,Assay Type,Document ChEMBL ID,Category,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code
CHEMBL4093524,CCCCN1CCc2ccccc2C1CNC(=O)c1ccc(C)cc1,1330,5.88,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in HEK293 cells assessed as inhibition of forskolin-induced adenylyl cyclase-mediated cAMP accumulation after 30 mins by HTRF assay,1,Scientific Literature,Eur J Med Chem,2017,336.48,4.12,inactive,0
CHEMBL4096255,CC1CN(C/C(=C\c2ccccc2)C(=O)NCC(=O)O)CCC1(C)c1cccc(O)c1,1288.25,5.89,F,CHEMBL4038325,antagonist,Antagonist activity at recombinant human MOR expressed in HEK293T cells assessed as reduction in DAMGO-induced inhibition of forskolin-stimulated cAMP level preincubated for 15 to 20 mins followed by DAMGO and forskolin addition by GloSensor assay,1,Scientific Literature,J Med Chem,2017,422.53,3.28,inactive,0
CHEMBL4097466,Cc1ccc(C(=O)NCC2c3ccccc3CCN2C)cc1,650,6.19,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in HEK293 cells assessed as inhibition of forskolin-induced adenylyl cyclase-mediated cAMP accumulation after 30 mins by HTRF assay,1,Scientific Literature,Eur J Med Chem,2017,294.4,2.95,intermediate,1
CHEMBL4097865,CCc1ccc(C(=O)NCC2NCCc3ccccc32)cc1,310,6.51,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in HEK293 cells assessed as inhibition of forskolin-induced adenylyl cyclase-mediated cAMP accumulation after 30 mins by HTRF assay,1,Scientific Literature,Eur J Med Chem,2017,294.4,2.87,intermediate,1
CHEMBL4100317,COc1ccc(C(=O)NCC2NCCc3ccccc32)cc1,1580,5.8,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in HEK293 cells assessed as inhibition of forskolin-induced adenylyl cyclase-mediated cAMP accumulation after 30 mins by HTRF assay,1,Scientific Literature,Eur J Med Chem,2017,296.37,2.31,inactive,0
CHEMBL4100902,CC1(c2cccc(O)c2)CCN(C/C(=C\c2ccccc2)C(=O)O)CC1,18,7.75,F,CHEMBL4038325,antagonist,Antagonist activity at recombinant human MOR expressed in HEK293T cells assessed as reduction in DAMGO-induced inhibition of forskolin-stimulated cAMP level preincubated for 15 to 20 mins followed by DAMGO and forskolin addition by GloSensor assay,1,Scientific Literature,J Med Chem,2017,351.45,3.91,active,2
CHEMBL4104814,CC(C)CC(NC(=O)/C(=C/c1ccccc1)CN1CCC(C)(c2cccc(O)c2)C(C)C1)C(=O)O,780,6.11,F,CHEMBL4038325,antagonist,Antagonist activity at recombinant human MOR expressed in HEK293T cells assessed as reduction in DAMGO-induced inhibition of forskolin-stimulated cAMP level preincubated for 15 to 20 mins followed by DAMGO and forskolin addition by GloSensor assay,1,Scientific Literature,J Med Chem,2017,478.63,4.69,intermediate,1
CHEMBL4105599,Cc1ccc(C(=O)NCC2NCCc3ccccc32)cc1C,290,6.54,F,CHEMBL3992491,agonist,Agonist activity at human MOR expressed in HEK293 cells assessed as inhibition of forskolin-induced adenylyl cyclase-mediated cAMP accumulation after 30 mins by HTRF assay,1,Scientific Literature,Eur J Med Chem,2017,294.4,2.92,intermediate,1
CHEMBL411089,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NCC/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,1.64,8.79,F,CHEMBL1137387,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,519.09,5.18,highly_active,3
CHEMBL412923,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.43,9.37,F,CHEMBL1150362,agonist,Agonist activity at mu opioid receptor in human SHSY5Y cells assessed as inhibition of forskolin-stimulated cAMP production,1,Scientific Literature,Bioorg Med Chem,2008,638.77,2.29,highly_active,3
CHEMBL412996,C[C@H]1CN2C[C@H](c3ccccc3)N(Cc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,40,7.4,F,CHEMBL1137297,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,426.6,5.62,active,2
CHEMBL4169199,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)N1C(=O)O[C@H](CNC(=O)[C@@H](N)Cc2ccc(O)cc2)C1=O,0.016,10.8,F,CHEMBL4145618,agonist,Agonist activity at human mu opioid receptor expressed in HEK293 assessed as inhibition forskolin-induced cAMP accumulation after 15 mins by EIA,1,Scientific Literature,J Med Chem,2018,626.67,1.03,highly_active,3
CHEMBL4177061,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,1,9,F,CHEMBL4145618,agonist,Agonist activity at human mu opioid receptor expressed in HEK293 assessed as inhibition forskolin-induced cAMP accumulation after 15 mins by EIA,1,Scientific Literature,J Med Chem,2018,611.7,2.27,highly_active,3
CHEMBL425758,CC(C)[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCc1ccccc1,620,6.21,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,351.53,5.26,intermediate,1
CHEMBL427862,CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,10,8,F,CHEMBL1144610,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as DAMGO-stimulated [35S]GTP-gamma-S binding,1,Scientific Literature,Bioorg Med Chem Lett,2007,368.52,4.26,highly_active,3
CHEMBL4299371,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,39,7.41,F,CHEMBL3734657,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation by bioluminescent assay,1,Scientific Literature,J Med Chem,2015,1120.21,None,active,2
CHEMBL430397,C[C@H]1C2Cc3ccc(C(=O)NCCCc4ccc5ccccc5c4)cc3[C@@]1(C)CCN2CC1CC1,320,6.5,F,CHEMBL1140563,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cell membrane assessed as inhibition of DAMGO induced [35S]GTP-gamma-S binding,1,Scientific Literature,Bioorg Med Chem Lett,2007,466.67,6.14,intermediate,1
CHEMBL437983,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCN)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,1.4,8.85,F,CHEMBL1144033,antagonist,Antagonist activity at human cloned mu opioid receptor assessed as inhibition of loperamide-stimulated [35S]GTP-gamma-S binding,1,Scientific Literature,Bioorg Med Chem Lett,2008,481.64,3.16,highly_active,3
CHEMBL441899,C[C@H]1CN(CCC(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,28,7.55,F,CHEMBL1144033,antagonist,Antagonist activity at human cloned mu opioid receptor assessed as inhibition of loperamide-stimulated [35S]GTP-gamma-S binding,1,Scientific Literature,Bioorg Med Chem Lett,2008,500.64,4.86,active,2
CHEMBL443311,O=C1CC[C@@]2(NCCCc3ccc(Cl)cc3)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.0125,10.9,F,CHEMBL1137387,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,493.05,4.41,highly_active,3
CHEMBL4441320,CCC(=O)N(c1ccccc1)C1CCN(CC(F)c2ccccc2F)CC1,5.495,8.26,F,CHEMBL4304817,agonist,Agonist activity at Gi-coupled mu opioid receptor (unknown origin) expressed in HEK293T cells assessed as inhibition of cAMP production at pH 6.5 measured after 15 mins by Glo-Sensor assay,1,Scientific Literature,ACS Med Chem Lett,2019,372.46,4.74,highly_active,3
CHEMBL4458454,CCC(=O)N(c1ccccc1)C1CCN(CC(F)c2cccc(F)c2)CC1,77.62,7.11,F,CHEMBL4304817,agonist,Agonist activity at Gi-coupled mu opioid receptor (unknown origin) expressed in HEK293T cells assessed as inhibition of cAMP production at pH 7.4 measured after 15 mins by Glo-Sensor assay,1,Scientific Literature,ACS Med Chem Lett,2019,372.46,4.74,active,2
CHEMBL4468844,CCC(=O)N(c1ccccc1)C1CCN(CC(F)c2ccccc2)CC1,0.7079,9.15,F,CHEMBL4304817,agonist,Agonist activity at Gi-coupled mu opioid receptor (unknown origin) expressed in HEK293T cells assessed as inhibition of cAMP production at pH 6.5 measured after 15 mins by Glo-Sensor assay,1,Scientific Literature,ACS Med Chem Lett,2019,354.47,4.6,highly_active,3
CHEMBL4469560,O=C1NCCC(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc1c[nH]c2ccccc12,6.1,8.21,F,CHEMBL4428100,agonist,Agonist activity at human MOR expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation by EIA method,1,Scientific Literature,J Med Chem,2016,501.59,1.43,highly_active,3
CHEMBL4471584,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1F,0.7079,9.15,F,CHEMBL4304817,agonist,Agonist activity at Gi-coupled mu opioid receptor (unknown origin) expressed in HEK293T cells assessed as inhibition of cAMP production at pH 6.5 measured after 15 mins by Glo-Sensor assay,1,Scientific Literature,ACS Med Chem Lett,2019,354.47,4.08,highly_active,3
CHEMBL448428,O=C(Cc1ccc(Cl)cc1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,0.26,9.59,F,CHEMBL1137387,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,493,3.55,highly_active,3
CHEMBL4513822,O=C1NCCCC(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc1c[nH]c2ccccc12,183,6.74,F,CHEMBL4428100,agonist,Agonist activity at human MOR expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation by EIA method,1,Scientific Literature,J Med Chem,2016,515.61,1.82,intermediate,1
CHEMBL4516683,CCC(=O)N(c1ccccc1)C1CCN(CC(F)c2ccc(F)cc2)CC1,25.12,7.6,F,CHEMBL4304817,agonist,Agonist activity at Gi-coupled mu opioid receptor (unknown origin) expressed in HEK293T cells assessed as inhibition of cAMP production at pH 6.5 measured after 15 mins by Glo-Sensor assay,1,Scientific Literature,ACS Med Chem Lett,2019,372.46,4.74,active,2
CHEMBL4537210,CCC(=O)N(c1ccccc1)C1CCN(CC(F)(F)c2ccccc2)CC1,5754.4,5.24,F,CHEMBL4304817,agonist,Agonist activity at Gi-coupled mu opioid receptor (unknown origin) expressed in HEK293T cells assessed as inhibition of cAMP production at pH 6.5 measured after 15 mins by Glo-Sensor assay,1,Scientific Literature,ACS Med Chem Lett,2019,372.46,4.69,inactive,0
CHEMBL4550454,CCC(=O)N(c1ccccc1)C1CCN(CC(F)c2ccc(F)cc2F)CC1,11.75,7.93,F,CHEMBL4304817,agonist,Agonist activity at Gi-coupled mu opioid receptor (unknown origin) expressed in HEK293T cells assessed as inhibition of cAMP production at pH 6.5 measured after 15 mins by Glo-Sensor assay,1,Scientific Literature,ACS Med Chem Lett,2019,390.45,4.88,active,2
CHEMBL455502,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,132.4,6.88,F,CHEMBL1149874,agonist,Agonist activity at mu opioid receptor assessed as inhibition of forskolin-induced cAMP production in human SH-SY5Y cells pretreated for 24 hrs with excess ligand after 15 mins,1,Scientific Literature,Bioorg Med Chem,2008,683.81,1.33,intermediate,1
CHEMBL4648915,COc1ccc(C2CCCN2Cc2ccc(Oc3ccc(C(=O)NO)cc3)cc2)cc1,201.5,6.7,F,CHEMBL4619756,antagonist,Antagonist activity at human mu opiod receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding incubated for 4 hrs by microbeta liquid scintillation counting method,1,Scientific Literature,Bioorg Med Chem Lett,2020,418.49,4.94,intermediate,1
CHEMBL469189,C[C@H]1C2Cc3ccc4c(N)ncnc4c3[C@@]1(C)CCN2CC1CC1,28,7.55,F,CHEMBL1150274,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem,2008,322.46,3.15,active,2
CHEMBL470005,NC(=O)c1ccc2c(c1O)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CC1)CC3,3.8,8.42,F,CHEMBL1153960,antagonist,Antagonist activity against human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2009,356.47,2.07,highly_active,3
CHEMBL470617,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.[I-],170,6.77,F,CHEMBL1153960,antagonist,Antagonist activity against human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2009,483.35,1.67,intermediate,1
CHEMBL471243,Cl.NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,0.88,9.06,F,CHEMBL1153960,antagonist,Antagonist activity against human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2009,406.91,1.25,highly_active,3
CHEMBL471806,CCCCCCC(N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,26.3,7.58,F,CHEMBL1150362,agonist,Agonist activity at mu opioid receptor in human SHSY5Y cells assessed as inhibition of forskolin-stimulated cAMP production,1,Scientific Literature,Bioorg Med Chem,2008,751.93,3.13,active,2
CHEMBL473699,Cc1nc2cc3c(cc2[nH]1)[C@@]1(C)CCN(CC2CC2)C(C3)[C@@H]1C,11000,4.96,F,CHEMBL1136834,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2009,309.46,3.81,inactive,0
CHEMBL4741368,CNC(=O)COCC(=O)NCCCCCCCCCNC(=O)COCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,41.4,7.38,F,CHEMBL4715781,antagonist,Antagonist activity at human MOR transfected in CHO cells co-transfected with Gqi5 assessed as inhibition of DAMGO-induced calcium mobilization incubated for 15 mins prior to DAMGO addition and measured for 90 secs by Fluo-4AM dye based fluorescence analysis,1,Scientific Literature,Bioorg Med Chem,2016,727.9,1.18,active,2
CHEMBL4748891,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(NC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1,40,7.4,F,CHEMBL4715781,antagonist,Antagonist activity at human MOR transfected in CHO cells co-transfected with Gqi5 assessed as inhibition of DAMGO-induced calcium mobilization incubated for 15 mins prior to DAMGO addition and measured for 90 secs by Fluo-4AM dye based fluorescence analysis,1,Scientific Literature,Bioorg Med Chem,2016,1197.48,None,active,2
CHEMBL475108,C[C@H]1C2Cc3ccc4[nH]nnc4c3[C@@]1(C)CCN2CC1CC1,99,7,F,CHEMBL1136834,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2009,296.42,2.89,active,2
CHEMBL4752423,CNC(=O)COCC(=O)NCCCCNC(=O)COCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,254,6.59,F,CHEMBL4725485,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells co- expressing Gqi5 assessed as decrease in DAMGO-induced intracellular calcium mobilization incubated for 15 mins followed by DAMGO addition by Fluo-AM dye based fluorescence assay,1,Scientific Literature,ACS Med Chem Lett,2020,657.77,-0.77,intermediate,1
CHEMBL4761273,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccc(NC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)c1,17.1,7.77,F,CHEMBL4715781,antagonist,Antagonist activity at human MOR transfected in CHO cells co-transfected with Gqi5 assessed as inhibition of DAMGO-induced calcium mobilization incubated for 15 mins prior to DAMGO addition and measured for 90 secs by Fluo-4AM dye based fluorescence analysis,1,Scientific Literature,Bioorg Med Chem,2016,1197.48,None,active,2
CHEMBL4761986,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(NC(=O)COCC(=O)NCCCCCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1,21.9,7.66,F,CHEMBL4715781,antagonist,Antagonist activity at human MOR transfected in CHO cells co-transfected with Gqi5 assessed as inhibition of DAMGO-induced calcium mobilization incubated for 15 mins prior to DAMGO addition and measured for 90 secs by Fluo-4AM dye based fluorescence analysis,1,Scientific Literature,Bioorg Med Chem,2016,1225.53,None,active,2
CHEMBL4784104,CC1(C)CN2C(CS/C(N)=N\[C@H]3CC[C@H](CNC(=O)COCC(=O)NCCCCNC(=O)COCC(=O)N[C@@H]4CC[C@@]5(O)[C@H]6Cc7ccc(O)c8c7[C@@]5(CCN6CC5CC5)[C@H]4O8)CC3)=CSC2=N1,30.5,7.52,F,CHEMBL4725485,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells co- expressing Gqi5 assessed as decrease in DAMGO-induced intracellular calcium mobilization incubated for 15 mins followed by DAMGO addition by Fluo-AM dye based fluorescence assay,1,Scientific Literature,ACS Med Chem Lett,2020,980.27,2.25,active,2
CHEMBL4797451,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(NC(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1,21.8,7.66,F,CHEMBL4715781,antagonist,Antagonist activity at human MOR transfected in CHO cells co-transfected with Gqi5 assessed as inhibition of DAMGO-induced calcium mobilization incubated for 15 mins prior to DAMGO addition and measured for 90 secs by Fluo-4AM dye based fluorescence analysis,1,Scientific Literature,Bioorg Med Chem,2016,1169.43,None,active,2
CHEMBL493621,C[C@H]1C2Cc3cc4cc[nH]c(=O)c4cc3[C@@]1(C)CCN2CC1CC1,850,6.07,F,CHEMBL1150274,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem,2008,322.45,3.46,intermediate,1
CHEMBL494350,C[C@@H]1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,97,7.01,F,CHEMBL1150320,agonist,Agonist activity at human mu opioid receptor expressed in CHO cell membrane by [35S]GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2008,382.96,3.61,active,2
CHEMBL495997,C[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,1100,5.96,F,CHEMBL5126521,antagonist,Antagonist activity at human MOP stably expressed in CHO cell membrane assessed as [35S]GTPgammaS binding,1,Scientific Literature,J Med Chem,2022,462.55,0.95,inactive,0
CHEMBL499595,C[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C1=O,48,7.32,F,CHEMBL1136971,antagonist,Antagonist activity at human cloned mu opioid receptor assessed as inhibition of 100 nM loperamide-stimulated GTPgammaS binding by cell based assay,1,Scientific Literature,Bioorg Med Chem Lett,2009,501.59,1.43,active,2
CHEMBL502411,O=C1N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H]1Cc1ccccc1,21,7.68,F,CHEMBL1136971,antagonist,Antagonist activity at human cloned mu opioid receptor assessed as inhibition of 100 nM loperamide-stimulated GTPgammaS binding by cell based assay,1,Scientific Literature,Bioorg Med Chem Lett,2009,577.69,2.65,active,2
CHEMBL504973,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,27.5,7.56,F,CHEMBL1149874,agonist,Agonist activity at mu opioid receptor assessed as inhibition of forskolin-induced cAMP production in human SH-SY5Y cells pretreated for 24 hrs with DMEM medium after 15 mins,1,Scientific Literature,Bioorg Med Chem,2008,593.69,-0.28,active,2
CHEMBL506616,O=C1N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc1c[nH]c2ccccc12,25,7.6,F,CHEMBL1136971,antagonist,Antagonist activity at human cloned mu opioid receptor assessed as inhibition of 100 nM loperamide-stimulated GTPgammaS binding by cell based assay,1,Scientific Literature,Bioorg Med Chem Lett,2009,577.69,2.65,active,2
CHEMBL5077114,CCOC(=O)/C=C1\[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2C[C@H]1C[C@@H]1CCNC(=O)c1cc2ccccc2[nH]1,2089.3,5.68,F,CHEMBL5046218,antagonist,Antagonist activity at human mu opioid receptor expressed in HEK293T cells assessed as Galphai2 activation preincubated with compound in D-PBS for 3 hrs followed by coelenterazine addition for 5 mins once again compound addition for 10 mins by BRET assay,1,Scientific Literature,J Med Chem,2021,541.69,5.32,inactive,0
CHEMBL5082465,CCOC(=O)/C=C1\[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2CCCCNC(=O)c1cc2ccccc2[nH]1,3548.13,5.45,F,CHEMBL5046218,antagonist,Antagonist activity at human mu opioid receptor expressed in HEK293T cells assessed as Galphai2 activation preincubated with compound in D-PBS for 3 hrs followed by coelenterazine addition for 5 mins once again compound addition for 10 mins by BRET assay,1,Scientific Literature,J Med Chem,2021,515.65,5.07,inactive,0
CHEMBL5086564,CCOC(=O)/C=C1\[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2C[C@@H]1C[C@H]1CCNC(=O)c1cc2ccccc2[nH]1,5754.4,5.24,F,CHEMBL5046218,antagonist,Antagonist activity at human mu opioid receptor expressed in HEK293T cells assessed as Galphai2 activation preincubated with compound in D-PBS for 3 hrs followed by coelenterazine addition for 5 mins once again compound addition for 10 mins by BRET assay,1,Scientific Literature,J Med Chem,2021,541.69,5.32,inactive,0
CHEMBL509528,CCCCCCC(N)C(=O)N[C@@H](Cc1c(C)cc(O)cc1C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.32,9.49,F,CHEMBL1150362,agonist,Agonist activity at mu opioid receptor in human SHSY5Y cells assessed as inhibition of forskolin-stimulated cAMP production,1,Scientific Literature,Bioorg Med Chem,2008,779.98,3.75,highly_active,3
CHEMBL511302,C[N+]1(CC2CC2)CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(N)=O)c(O)c13.[I-],52,7.28,F,CHEMBL1153960,antagonist,Antagonist activity against human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2009,512.39,1.4,active,2
