ID,SMILES,IC50,pIC50,Assay Type,Document ChEMBL ID,Category,Category_broad,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code,MW,LogP,LogS,nHA,nHD,TPSA,Druglikeness,Molecular_Flexibility,Molecular_Complexity,nHET,nRot,nAro,Globularity_SVD,Globularity_Vol,pc1,pc2,pc3,CSK_frequency,Scaffold_frequency
CHEMBL2158990,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CCC(=O)N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,590.2,6.23,F,CHEMBL2157939,agonist,agonist,Agonist activity at mu-opioid receptor in human SH-SY5Y cells assessed as inhibition of forskolin-stimulated cAMP accumulation after 30 mins by immunoassay,1,Scientific Literature,J Med Chem,2012,1034.09,None,intermediate,1,1034.08,-2.8048,-4.052,24,14,385.12,0.29694,0.44805,1.0004,24,21,4,0.36138,0.56943,5.93731085,0.8192863599,-0.3668420569,1,1
CHEMBL2159120,Cc1cc(C(N)=O)cc(C)c1C[C@H](N)C(=O)N(Cc1cccc(C(=O)O)c1)[C@@H](C)c1nc(-c2ccccc2)c[nH]1,61,7.21,F,CHEMBL2157906,agonist,agonist,Agonist activity at mu opioid receptor expressed in CHO-hg cells by [35S]-GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2012,539.64,4.15,active,2,539.634,0.6836,-4.555,9,4,155.4,1.9439,0.54762,0.87713,9,10,4,0.42439,0.66509,0.8700291236,0.3697976549,-0.2533679984,2,1
CHEMBL2159122,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,1,9,F,CHEMBL2157906,agonist,agonist,Agonist activity at mu opioid receptor expressed in CHO-hg cells by [35S]-GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2012,569.66,4.16,highly_active,3,569.66,0.6136,-4.573,10,4,164.63,2.0141,0.54446,0.89477,10,11,4,0.45183,0.65788,1.119776719,0.3316034219,-0.1928852396,2,1
CHEMBL215926,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NCCCCc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,1.45,8.84,F,CHEMBL1137387,antagonist,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,521.1,5.1,highly_active,3,521.099,5.1692,-6.209,5,1,50.8,2.5564,0.35358,1.0919,6,9,2,0.31562,0.68921,-0.675852557,-1.408228138,0.1890363105,6,2
CHEMBL216365,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)C/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,1.27,8.9,F,CHEMBL1137387,antagonist,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,533.07,4.71,highly_active,3,533.066,4.6963,-6.326,6,1,67.87,4.1873,0.30026,1.0959,7,7,2,0.30365,0.69162,-0.5127893893,-1.377752517,-0.14555055,5,2
CHEMBL2163910,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccc(F)cc1,7.35,8.13,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,640.72,2.5,highly_active,3,640.714,1.7763,-4.803,11,6,183.64,-1.0691,0.46651,0.92172,12,12,4,0.43376,0.64951,1.567225919,-0.06067937111,-0.0927180792,6,6
CHEMBL2163911,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccc(Cl)cc1,12,7.92,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,657.17,3.01,active,2,657.169,2.2815,-5.225,11,6,183.64,0.30808,0.46651,0.92172,12,12,4,0.43873,0.64764,1.553221135,-0.4123961069,-0.1203884843,6,6
CHEMBL2163912,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1cccc(Cl)c1,0.72,9.14,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,657.17,3.01,highly_active,3,657.169,2.2815,-5.225,11,6,183.64,0.30808,0.46651,0.92768,12,12,4,0.40242,0.63957,1.553221135,-0.4123961069,-0.1203884843,6,6
CHEMBL2163913,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccccc1Cl,0.84,9.08,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,657.17,3.01,highly_active,3,657.169,2.2815,-5.225,11,6,183.64,0.30808,0.46087,0.93298,12,12,4,0.4392,0.66206,1.553221135,-0.4123961069,-0.1203884843,6,6
CHEMBL2163914,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccc(OC)cc1,10.91,7.96,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,652.75,2.37,active,2,652.75,1.6055,-4.507,12,6,192.87,0.2914,0.46883,0.91096,12,13,4,0.46864,0.64398,1.727656107,0.1226251215,0.03879790297,6,6
CHEMBL2163915,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccc2c(c1)OCO2,10.7,7.97,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,666.74,2.09,active,2,666.733,1.7869,-5.2,13,6,202.1,0.22663,0.44378,0.93173,13,12,4,0.45136,0.64416,1.863698273,-0.3157771551,-0.2313118606,1,1
CHEMBL2163916,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccco1,0.0334,10.48,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,612.69,1.95,highly_active,3,612.685,0.8642,-4.171,12,6,196.78,0.22195,0.46829,0.9183,12,12,4,0.41104,0.6526,1.704142557,0.5006417538,-0.09744208952,4,1
CHEMBL2163917,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccoc1,0.0342,10.47,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,612.69,1.95,highly_active,3,612.685,0.8102,-4.147,12,6,196.78,0.0304,0.46785,0.9183,12,12,4,0.36962,0.65739,1.709328571,0.5241332599,-0.09937363668,4,1
CHEMBL2163918,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1cccc2ccccc12,72.3,7.14,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,672.79,3.51,active,2,672.784,2.8699,-6.095,11,6,183.64,0.27087,0.4311,0.9279,11,12,5,0.42982,0.64349,1.490027772,-1.039570256,-0.2341786722,1,1
CHEMBL2163919,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccc2ccccc2c1,70.34,7.15,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,672.79,3.51,active,2,672.784,2.8699,-6.095,11,6,183.64,0.27087,0.43829,0.92104,11,12,5,0.41377,0.63829,1.490027772,-1.039570256,-0.2341786722,1,1
CHEMBL2163920,C=C(C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccccc1,36.5,7.44,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,583.69,1.88,active,2,583.687,1.6361,-3.964,10,5,167.85,0.48308,0.4918,0.86592,10,12,3,0.41324,0.64841,1.138843273,0.499292595,0.1673067229,1,1
CHEMBL2163921,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccccc1,0.16,9.8,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,622.73,2.36,highly_active,3,622.724,1.6755,-4.489,11,6,183.64,0.27087,0.46726,0.90602,11,12,4,0.42697,0.65159,1.477908555,0.1608193472,-0.02168486842,6,6
CHEMBL2163922,C=C(C(N)=O)[C@@H](NC(=O)C(=C)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1ccccc1)c1ccccc1,45.09,7.35,F,CHEMBL2163332,agonist,agonist,Agonist activity at mu opioid receptor expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 30 mins by liquid scintillation counter,1,Scientific Literature,J Med Chem,2012,595.7,2.57,active,2,595.698,2.0087,-3.878,10,5,167.85,-0.073567,0.46715,0.87957,10,12,3,0.41085,0.64588,1.110043505,0.4739548149,0.2440597697,1,1
CHEMBL216558,O=C1CC[C@@]2(NC/C=C/Cc3ccc(Cl)cc3)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1.21,8.92,F,CHEMBL1137387,antagonist,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,505.06,4.58,highly_active,3,505.056,4.6413,-5.667,5,2,61.8,3.0076,0.37463,1.088,6,7,2,0.34495,0.70202,-0.6300314589,-0.9427749342,-0.005615867328,6,2
CHEMBL217102,O=C1CC[C@@]2(NCCCCc3ccc(Cl)cc3)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.29,9.54,F,CHEMBL1137387,antagonist,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,507.07,4.8,highly_active,3,507.072,4.8935,-5.895,5,2,61.8,2.5218,0.3589,1.088,6,8,2,0.35465,0.70222,-0.6004597252,-1.135481876,0.07500560808,6,2
CHEMBL217395,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)CCc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,0.03,10.52,F,CHEMBL1137387,antagonist,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,521.06,4.24,highly_active,3,521.055,4.3652,-5.921,6,1,67.87,5.4117,0.30432,1.096,7,7,2,0.32112,0.69605,-0.5114155769,-1.07044143,-0.09618840467,5,2
CHEMBL217479,O=C(CCCc1ccc(Cl)cc1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,0.87,9.06,F,CHEMBL1137387,antagonist,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,521.06,4.33,highly_active,3,521.055,4.5439,-5.877,6,2,78.87,2.0675,0.31753,1.0921,7,7,2,0.35624,0.70053,-0.4095119175,-1.061595989,-0.1087810806,5,2
CHEMBL217658,O=C1CC[C@@]2(NCCc3ccc(Cl)cc3)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1.56,8.81,F,CHEMBL1137387,antagonist,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,479.02,4.02,highly_active,3,479.018,3.9847,-5.355,5,2,61.8,4.2438,0.32,1.088,6,6,2,0.3895,0.72915,-0.653481361,-0.6076803046,-0.1278704057,2,2
CHEMBL217710,O=C(C/C=C/c1ccc(Cl)cc1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,1.84,8.73,F,CHEMBL1137387,antagonist,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,519.04,4.41,highly_active,3,519.039,4.4206,-6.012,6,2,78.87,4.1472,0.30442,1.0921,7,6,2,0.31894,0.70087,-0.4373965103,-1.105006285,-0.2595812476,5,2
CHEMBL217790,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/Cc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,12.1,7.92,F,CHEMBL1137387,antagonist,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,533.07,4.4,active,2,533.066,4.5674,-5.963,6,1,67.87,2.7191,0.28388,1.0959,7,7,2,0.34278,0.68621,-0.5144764746,-1.141635197,-0.07537192722,5,1
CHEMBL2178731,NC(=O)[C@H]1CC(=O)NCCC(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1,37,7.43,F,CHEMBL2177066,agonist,agonist,Agonist activity at human MOR expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 15 mins by cAMP EIA,1,Scientific Literature,J Med Chem,2012,518.57,-0.2,active,2,518.572,-0.4294,-3.618,11,6,175.28,6.1219,0.39514,0.85805,11,5,3,0.36853,0.70873,1.17720162,1.225594159,-0.8148937613,1,1
CHEMBL2178733,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(N)=O,200,6.7,F,CHEMBL2177066,partial agonist,agonist,Partial agonist activity at human MOR expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation after 15 mins by cAMP EIA,1,Scientific Literature,J Med Chem,2012,449.51,0.54,intermediate,1,449.509,0.196,-3.387,9,5,146.18,2.0638,0.53535,0.81625,9,10,3,0.47571,0.69058,0.792112059,1.237766478,-0.07324434778,1,1
CHEMBL217950,C[C@H]1CN2CCN(Cc3ccoc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,6.1,8.21,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,340.47,3.47,highly_active,3,340.465,2.8073,-2.777,4,1,39.85,3.71,0.34644,0.83603,4,3,2,0.60883,0.83466,-1.32331383,1.270913808,0.1046192785,4,1
CHEMBL2179652,Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccc(Cl)cc5)cc4C[C@@]4(OCCCc5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314,1.74,8.76,F,CHEMBL2177065,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as [35S]GTPgammaS binding by scintillation counting analysis,1,Scientific Literature,J Med Chem,2012,605.18,7.46,highly_active,3,605.176,7.2245,-7.833,5,1,54.82,0.63462,0.26204,1.1216,6,8,4,0.35973,0.6656,-0.7427556164,-2.787136576,-0.003380215183,25,19
CHEMBL2179653,CO[C@@]12Cc3cc(-c4ccc(Cl)cc4)cnc3[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,379,6.42,F,CHEMBL2177065,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as [35S]GTPgammaS binding by scintillation counting analysis,1,Scientific Literature,J Med Chem,2012,460.96,4.68,intermediate,1,460.96,4.1975,-5.312,5,1,54.82,4.8413,0.19451,1.1114,6,2,3,0.35613,0.73726,-1.001061198,-0.5639106135,-0.4443914921,1,1
CHEMBL2179654,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(OCc2ccccc2)[C@H]1C5,301,6.52,F,CHEMBL2177065,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as [35S]GTPgammaS binding by scintillation counting analysis,1,Scientific Literature,J Med Chem,2012,537.06,6.25,intermediate,1,537.057,5.6156,-6.635,5,1,54.82,4.7813,0.22566,1.1183,6,4,4,0.38433,0.69536,-0.8970994676,-1.686781398,-0.3519813427,1,1
CHEMBL2179655,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(OC/C=C/c2ccccc2)[C@H]1C5,4.27,8.37,F,CHEMBL2177065,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as [35S]GTPgammaS binding by scintillation counting analysis,1,Scientific Literature,J Med Chem,2012,563.1,6.76,highly_active,3,563.095,6.3768,-7.152,5,1,54.82,4.875,0.24701,1.1179,6,5,4,0.36475,0.69359,-0.8764017257,-2.16073146,-0.2647635068,2,1
CHEMBL2179656,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(OCCCc2ccccc2)[C@H]1C5,2.15,8.67,F,CHEMBL2177065,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as [35S]GTPgammaS binding by scintillation counting analysis,1,Scientific Literature,J Med Chem,2012,565.11,6.68,highly_active,3,565.111,6.5001,-7.017,5,1,54.82,0.90897,0.26504,1.1179,6,6,4,0.39383,0.68287,-0.8485170166,-2.117321504,-0.1139634469,2,1
CHEMBL2179660,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(OC(=O)c2ccccc2)[C@H]1C5,4623,5.33,F,CHEMBL2177065,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as [35S]GTPgammaS binding by scintillation counting analysis,1,Scientific Literature,J Med Chem,2012,551.04,5.89,inactive,0,551.04,5.698,-6.764,6,1,71.89,4.8053,0.20223,1.1246,7,4,4,0.37155,0.69433,-0.7043665869,-1.78713756,-0.4096641186,1,1
CHEMBL2179661,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(OC(=O)Cc2ccccc2)[C@H]1C5,87,7.06,F,CHEMBL2177065,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as [35S]GTPgammaS binding by scintillation counting analysis,1,Scientific Literature,J Med Chem,2012,565.07,5.82,active,2,565.067,5.6961,-6.729,6,1,71.89,3.5293,0.25178,1.124,7,5,4,0.38279,0.7119,-0.6387362664,-1.792347613,-0.2995457411,1,1
CHEMBL2179662,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(OC(=O)CCc2ccccc2)[C@H]1C5,48,7.32,F,CHEMBL2177065,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as [35S]GTPgammaS binding by scintillation counting analysis,1,Scientific Literature,J Med Chem,2012,579.1,6.21,active,2,579.094,6.1505,-6.999,6,1,71.89,1.3342,0.26721,1.1238,7,6,4,0.41184,0.67965,-0.6122254304,-2.056248323,-0.1981077883,1,1
CHEMBL217998,Cc1cccc(CN2CCN3C[C@H](C)[C@](C)(c4cccc(O)c4)C[C@@H]3C2)c1,1.5,8.82,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,364.53,4.18,highly_active,3,364.531,4.0165,-3.463,3,1,26.71,3.9084,0.38065,0.84632,3,3,2,0.53387,0.77999,-1.557290085,0.632078491,0.150033045,16,12
CHEMBL217999,Cc1ccc(CN2CCN3C[C@H](C)[C@](C)(c4cccc(O)c4)C[C@@H]3C2)cc1,9.5,8.02,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,364.53,4.18,highly_active,3,364.531,4.0165,-3.463,3,1,26.71,3.9084,0.38065,0.84245,3,3,2,0.56192,0.80182,-1.557290085,0.632078491,0.150033045,16,12
CHEMBL218135,C[C@H]1CN2CCN(C(=O)Cc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,6.7,8.17,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,378.52,3.45,highly_active,3,378.514,3.7531,-3.213,4,1,43.78,4.7983,0.43923,0.84206,4,3,2,0.30405,0.71517,-1.341714374,0.8148464186,0.1351011227,2,1
CHEMBL218136,C[C@H]1CN2CCN(Cc3ccc4ccccc4c3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,74,7.13,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,400.57,5.03,active,2,400.564,4.867,-4.725,3,1,26.71,3.9084,0.36319,0.86084,3,3,3,0.39847,0.72619,-1.542614628,-0.2927897073,-0.03018575705,1,1
CHEMBL218242,C[C@H]1CN2CCN(Cc3ccccc3O)C[C@H]2C[C@@]1(C)c1cccc(O)c1,1.6,8.8,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,366.51,3.58,highly_active,3,366.503,3.3269,-2.823,4,2,46.94,3.9084,0.3724,0.8467,4,3,2,0.45921,0.76587,-1.229593448,1.142151932,0.1287601104,16,12
CHEMBL218506,C[C@H]1CN2C[C@@H](c3ccccc3)NC[C@H]2C[C@@]1(C)c1cccc(O)c1,52,7.28,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,336.48,3.7,active,2,336.477,3.5178,-3.252,3,2,35.5,3.7655,0.33811,0.85083,3,2,2,0.46601,0.77485,-1.480119983,0.8957087256,-0.02053806369,10,1
CHEMBL218705,C[C@H]1CN2CCN(Cc3ccc(Cl)cc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,42,7.38,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,384.95,4.53,active,2,384.949,4.2786,-3.855,3,1,26.71,3.9512,0.38065,0.84008,4,3,2,0.55984,0.79682,-1.479421265,0.3343844413,0.08360443082,16,12
CHEMBL218706,CC(=O)N1C[C@H]2C[C@@](C)(c3cccc(O)c3)[C@@H](C)CN2C[C@@H]1c1ccccc1,220,6.66,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,378.52,3.96,intermediate,1,378.514,3.8274,-3.172,4,1,43.78,4.6033,0.34176,0.87495,4,2,2,0.42947,0.74274,-1.397599636,0.8389307259,0.05622529276,10,2
CHEMBL218909,C[C@H]1CN2CCN(Cc3cccc(O)c3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,4.5,8.35,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,366.51,3.58,highly_active,3,366.503,3.3269,-2.823,4,2,46.94,3.9084,0.38065,0.84632,4,3,2,0.60186,0.81134,-1.229593448,1.142151932,0.1287601104,16,12
CHEMBL218980,C[C@H]1CN2C[C@@H](Cc3ccccc3)NC[C@H]2C[C@@]1(C)c1cccc(O)c1,22,7.66,F,CHEMBL1137297,antagonist,antagonist,Antagonist activity assessed as inhibition of loperamide-stimulated [35S]GTPgammaS binding to human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006,350.51,3.57,active,2,350.504,3.7682,-3.671,3,2,35.5,3.7655,0.37539,0.84708,3,3,2,0.35203,0.74876,-1.422990029,0.5794065689,0.01497068805,1,1
CHEMBL219012,C[C@H]1[C@@H]2CCCCN2CC[C@@]1(C)c1cccc(O)c1,1000,6,F,CHEMBL1137299,antagonist,antagonist,Antagonist activity against human cloned mu opioid receptor expressed in CHO cells assessed as inhibition of loperamide-stimulated [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,259.39,3.54,intermediate,1,259.392,3.3091,-3.183,2,1,23.47,0.90232,0.36973,0.82626,2,1,1,0.39331,0.80399,-1.870264284,1.044703132,-0.07836519418,2,1
