ID,SMILES,Ki,pKi,Assay Type,Target ChEMBL ID,Target Name,Document ChEMBL ID,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code,CSK count,Murcko count
CHEMBL2387200,CC1CC(=O)N(C2CCN(C3CCCCCCC3)CC2)c2ccccc21,23.27,7.63,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2013,354.54,5.1,active,2,38,2
CHEMBL238795,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CCN(C)C)c4ccccc43)CC2)C(C)C)c1,106,6.97,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,508.71,4.81,intermediate,1,29,29
CHEMBL238796,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CC(=O)O)c4ccccc43)CC2)C(C)C)c1,1701,5.77,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,495.62,4.34,inactive,0,29,29
CHEMBL238833,COCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,195,6.71,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,481.64,4.85,intermediate,1,29,29
CHEMBL239043,COCCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,184,6.74,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,495.66,4.9,intermediate,1,29,29
CHEMBL239045,CCOCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,9,8.05,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,495.66,5.24,highly_active,3,29,29
CHEMBL239260,CCC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,113,6.95,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,507.68,5.23,intermediate,1,29,29
CHEMBL2397015,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccccc1,4.34,8.36,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,1,Scientific Literature,Bioorg Med Chem Lett,2013,444.53,2.96,highly_active,3,16,2
CHEMBL2397016,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cc2ccccc2cn1,3.5,8.46,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,1,Scientific Literature,Bioorg Med Chem Lett,2013,495.58,3.51,highly_active,3,16,2
CHEMBL2397017,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccc2ccccc2n1,9.09,8.04,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,1,Scientific Literature,Bioorg Med Chem Lett,2013,495.58,3.51,highly_active,3,16,2
CHEMBL2397018,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cnc2ccccc2c1,1.13,8.95,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,1,Scientific Literature,Bioorg Med Chem Lett,2013,495.58,3.51,highly_active,3,16,2
CHEMBL2397019,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccc2ccccc2c1,6.22,8.21,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,1,Scientific Literature,Bioorg Med Chem Lett,2013,494.59,4.12,highly_active,3,16,2
CHEMBL2397020,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccccn1,1.51,8.82,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,1,Scientific Literature,Bioorg Med Chem Lett,2013,445.52,2.36,highly_active,3,16,2
CHEMBL2397021,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cccnc1,0.75,9.12,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,1,Scientific Literature,Bioorg Med Chem Lett,2013,445.52,2.36,highly_active,3,16,2
CHEMBL2397022,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccncc1,0.82,9.09,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,1,Scientific Literature,Bioorg Med Chem Lett,2013,445.52,2.36,highly_active,3,16,2
CHEMBL239819,O=C1NCN(c2ccccc2)C12CCN(C(c1cccc(Cl)c1)c1cccc(Cl)c1)CC2,1616,5.79,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,466.41,5.51,inactive,0,31,31
CHEMBL239820,O=C1NCN(c2ccccc2)C12CCN(C(c1ccccc1F)c1ccccc1F)CC2,567,6.25,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,433.5,4.48,intermediate,1,31,31
CHEMBL239821,O=C1NCN(c2ccccc2)C12CCN(C(c1cccc(F)c1)c1cccc(F)c1)CC2,3187,5.5,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,433.5,4.48,inactive,0,31,31
CHEMBL239822,CC1(C)CCC(N2CCC3(CC2)C(=O)NCN3c2ccccc2)c2ccccc21,48,7.32,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,389.54,4.23,active,2,30,28
CHEMBL239824,O=C1NCN(c2ccccc2)C12CCN(C1CCCc3ccc(F)cc31)CC2,133,6.88,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,379.48,3.63,intermediate,1,30,28
CHEMBL240001,O=C1NCN(c2ccccc2)C12CCN(CC1CCCCC1)CC2,887,6.05,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,327.47,3,intermediate,1,18,1
CHEMBL240005,O=C1NCN(c2ccccc2)C12CCN(C1CCCc3c(F)cccc31)CC2,72.3,7.14,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,379.48,3.63,active,2,30,28
CHEMBL240074,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CSC)c4ccccc43)CC2)C(C)C)c1,23,7.64,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,497.71,5.57,active,2,29,29
CHEMBL240084,CNCCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,46,7.34,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,494.68,4.47,active,2,29,29
CHEMBL240085,CCNC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,289,6.54,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,522.69,4.39,intermediate,1,29,29
CHEMBL240086,CCCNC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,272,6.57,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,536.72,4.78,intermediate,1,29,29
CHEMBL240215,O=C1NCN(c2ccccc2)C12CCN(Cc1c(Cl)cccc1Cl)CC2,29.5,7.53,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,390.31,3.92,active,2,18,15
CHEMBL240216,CCC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,355,6.45,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,349.48,3.57,intermediate,1,18,15
CHEMBL240298,CCCCNC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,161,6.79,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,550.74,5.17,intermediate,1,29,29
CHEMBL240657,O=C1NCN(c2ccccc2)C12CCN(C(c1ccccc1)c1ccccc1)CC2,486,6.31,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,397.52,4.2,intermediate,1,31,31
CHEMBL240895,O=C1NCN(c2ccccc2)C12CCN(Cc1ccccn1)CC2,1761,5.75,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,322.41,2.01,inactive,0,18,1
CHEMBL240896,O=C1NCN(c2ccccc2)C12CCN(Cc1cccnc1)CC2,233,6.63,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,322.41,2.01,intermediate,1,18,1
CHEMBL240941,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CC(=O)NC(C)C)c4ccccc43)CC2)C(C)C)c1,238,6.62,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,536.72,4.78,intermediate,1,29,29
CHEMBL241079,Cc1ccccc1C(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,1109,5.96,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,411.55,4.51,inactive,0,31,31
CHEMBL241080,O=C1NCN(c2ccccc2)C12CCN(C(c1ccccc1)c1ccc(Cl)cc1)CC2,5081,5.29,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,431.97,4.86,inactive,0,31,31
CHEMBL241085,O=C1NCN(c2ccccc2)C12CCN(C1CCCc3ccc(Cl)cc31)CC2,162,6.79,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,395.93,4.15,intermediate,1,30,28
CHEMBL241086,O=C1NCN(c2ccccc2)C12CCN(C1CCCc3c(Cl)cccc31)CC2,130.5,6.88,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,395.93,4.15,intermediate,1,30,28
CHEMBL241087,CC1(C)CCC(N2CCC3(CC2)C(=O)NCN3c2ccccc2)c2ccc(F)cc21,59.1,7.23,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,407.53,4.37,active,2,30,28
CHEMBL241112,CCCC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,244,6.61,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,363.51,3.96,intermediate,1,18,15
CHEMBL241155,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CC(=O)NCCO)c4ccccc43)CC2)C(C)C)c1,75,7.12,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,538.69,3.36,active,2,29,29
CHEMBL241157,COCCNC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,180,6.75,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,552.72,4.01,intermediate,1,29,29
CHEMBL241272,O=C1NCN(c2ccccc2)C12CCN(C(c1ccccc1Cl)c1ccccc1Cl)CC2,5945,5.23,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,466.41,5.51,inactive,0,31,31
CHEMBL241357,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CS(C)(=O)=O)c4ccccc43)CC2)C(C)C)c1,70,7.16,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007,529.7,4.25,active,2,29,29
CHEMBL241824,CNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,5.3,8.28,B,CHEMBL233,Mu opioid receptor,CHEMBL1144610,Displacement of [3H]DAMGO from human mu opioid receptors expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,354.49,3.87,highly_active,3,10,2
CHEMBL2418572,C[C@H]1CC[C@@]2(c3cccc(O)c3)CCN(CCc3ccccc3)[C@@H]1C2,2.23,8.65,B,CHEMBL233,Mu opioid receptor,CHEMBL2417511,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells after 2 hrs by liquid scintillation counting,1,Scientific Literature,Eur J Med Chem,2013,335.49,4.77,highly_active,3,12,7
CHEMBL2418730,C[C@H]1C[C@H]2C[C@](c3cccc(O)c3)(CCN2CCc2ccccc2)C1,7.2,8.14,B,CHEMBL233,Mu opioid receptor,CHEMBL2417511,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells after 2 hrs by liquid scintillation counting,1,Scientific Literature,Eur J Med Chem,2013,335.49,4.77,highly_active,3,12,7
CHEMBL2418737,Oc1cccc([C@@]23CCN(CCc4ccccc4)[C@H](C[C@@H](O)C2)C3)c1,10.4,7.98,B,CHEMBL233,Mu opioid receptor,CHEMBL2417511,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells after 2 hrs by liquid scintillation counting,1,Scientific Literature,Eur J Med Chem,2013,337.46,3.49,active,2,12,1
CHEMBL242046,CNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,1.2,8.92,B,CHEMBL233,Mu opioid receptor,CHEMBL1144610,Displacement of [3H]DAMGO from human mu opioid receptors expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,368.52,4.26,highly_active,3,35,2
CHEMBL242047,CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CCC1)CC3,3.7,8.43,B,CHEMBL233,Mu opioid receptor,CHEMBL1144610,Displacement of [3H]DAMGO from human mu opioid receptors expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007,382.55,4.65,highly_active,3,35,2
CHEMBL242756,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1,1.5,8.82,B,CHEMBL233,Mu opioid receptor,CHEMBL1765082,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2011,353.54,4.35,highly_active,3,12,10
CHEMBL242968,NC(=O)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3,1.4,8.85,B,CHEMBL233,Mu opioid receptor,CHEMBL1147995,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO membrane,1,Scientific Literature,Bioorg Med Chem,2007,339.48,3.65,highly_active,3,10,5
CHEMBL243092,Oc1cccc([C@@]23CCC[C@@H]([C@H]2O)N(CCc2ccccc2)CC3)c1,45,7.35,B,CHEMBL233,Mu opioid receptor,CHEMBL1148706,Displacement of [125I]IOXY from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2007,337.46,3.49,active,2,12,7
CHEMBL243195,CNC(=O)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,22,7.66,B,CHEMBL233,Mu opioid receptor,CHEMBL1147995,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO membrane,1,Scientific Literature,Bioorg Med Chem,2007,367.54,4.3,active,2,35,23
CHEMBL243300,Oc1cccc([C@]23CCC[C@H]([C@@H]2O)N(CCc2ccccc2)CC3)c1,59,7.23,B,CHEMBL233,Mu opioid receptor,CHEMBL1148706,Displacement of [125I]IOXY from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2007,337.46,3.49,active,2,12,3
CHEMBL243301,Oc1cccc([C@@]23CCC[C@@H]([C@@H]2O)N(CCc2ccccc2)CC3)c1,54,7.27,B,CHEMBL233,Mu opioid receptor,CHEMBL1148706,Displacement of [125I]IOXY from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2007,337.46,3.49,active,2,12,7
CHEMBL2448883,COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)N(C)CC[C@@]341,1953,5.71,B,CHEMBL233,Mu opioid receptor,CHEMBL3886551,"Scintillation Proximity Assay (SPA): Briefly, serial dilutions of the test compounds were placed in a 96-well plate to which were added SPA beads, membrane and radioligand. The assay conditions for each opioid receptor subtype are described in Table 10 below. The plates were incubated for 8 hours-overnight at room temperature, spun at 1000 rpm to pellet the SPA beads, and radioactivity was measured using the TopCount microplate Scintillation counter. Specific binding at each concentration of test compound was calculated by subtracting the non-specific binding measured in the presence of excess cold ligand. IC50 values were obtained by non-linear regression of specific binding versus concentration curves and Ki values were calculated using Kd values that were experimentally pre-determined for each lot of membrane preparations.",37,BindingDB Database,,2016,299.37,1.5,inactive,0,46,1
CHEMBL246682,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cccc(C(N)=O)c1)C(=O)O,560,6.25,B,CHEMBL233,Mu opioid receptor,CHEMBL1139195,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007,596.69,-0.38,intermediate,1,26,26
CHEMBL246739,Cc1cc(C(N)=O)cc(C)c1C[C@H](N)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)O,9.8,8.01,B,CHEMBL233,Mu opioid receptor,CHEMBL1139195,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007,610.71,-0.15,highly_active,3,26,26
CHEMBL246956,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(C(N)=O)cc1)C(N)=O,18,7.75,B,CHEMBL233,Mu opioid receptor,CHEMBL1139195,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007,599.71,-1.66,active,2,26,26
CHEMBL247363,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(N)cc1)C(=O)O,1400,5.85,B,CHEMBL233,Mu opioid receptor,CHEMBL1139195,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007,568.68,0.1,inactive,0,26,26
CHEMBL247368,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,12,7.92,B,CHEMBL233,Mu opioid receptor,CHEMBL1139195,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007,572.69,-1.05,active,2,26,26
CHEMBL247758,Cc1cc(C(N)=O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)O,9.8,8.01,B,CHEMBL233,Mu opioid receptor,CHEMBL1139195,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007,624.74,0.24,highly_active,3,26,26
CHEMBL247760,Cc1cc(C(N)=O)cc(C)c1C[C@H](N)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)[C@@H](C)O,19,7.72,B,CHEMBL233,Mu opioid receptor,CHEMBL1139195,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007,741.84,-1.93,active,2,26,26
CHEMBL248839,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccc(F)cc4c2C[C@@]3(O)[C@H]1C5,21,7.68,B,CHEMBL233,Mu opioid receptor,CHEMBL1140452,Displacement of [3H]DAMGO from mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007,392.43,2.93,active,2,18,8
CHEMBL248840,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccc(Cl)cc4c2C[C@@]3(O)[C@H]1C5,47,7.33,B,CHEMBL233,Mu opioid receptor,CHEMBL1140452,Displacement of [3H]DAMGO from mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007,408.89,3.45,active,2,18,8
CHEMBL249985,COc1ccc(-c2ccc(CCNC(=O)c3ccc4c(c3)[C@@]3(C)CCN(CC5CC5)C(C4)[C@@H]3C)cc2)cc1,0.084,10.08,B,CHEMBL233,Mu opioid receptor,CHEMBL1140563,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2007,508.71,6.27,highly_active,3,27,6
CHEMBL250186,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccc(Cl)c(Cl)c5)cc4)cc3[C@@]1(C)CCN2CC1CC1,0.98,9.01,B,CHEMBL233,Mu opioid receptor,CHEMBL1140563,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2007,547.57,7.57,highly_active,3,27,6
CHEMBL250387,Cc1ccc(-c2ccc(CCNC(=O)c3ccc4c(c3)[C@@]3(C)CCN(CC5CC5)C(C4)[C@@H]3C)cc2)cc1,0.29,9.54,B,CHEMBL233,Mu opioid receptor,CHEMBL1140563,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2007,492.71,6.57,highly_active,3,27,6
CHEMBL252172,O=C1/C(=C/c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,11,7.96,B,CHEMBL233,Mu opioid receptor,CHEMBL4043100,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cell membranes by microbeta scintillation counting analysis,1,Scientific Literature,Bioorg Med Chem,2017,429.52,3.22,active,2,14,12
CHEMBL254959,COc1cc(CC(=O)N(C)[C@H](CN2CCCC2)c2ccccc2)c(S(=O)(=O)N(C)C)cc1OC,42,7.38,B,CHEMBL233,Mu opioid receptor,CHEMBL1145560,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO-K1 cells,1,Scientific Literature,Bioorg Med Chem Lett,2008,489.64,2.79,active,2,17,16
CHEMBL254960,COc1cc(CC(=O)N(C)[C@H](CN2CC[C@H](O)C2)c2ccccc2)c(S(=O)(=O)N(C)C)cc1OC,25,7.6,B,CHEMBL233,Mu opioid receptor,CHEMBL1145560,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO-K1 cells,1,Scientific Literature,Bioorg Med Chem Lett,2008,505.64,1.76,active,2,17,16
CHEMBL255354,C[C@@H](NC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)C(=O)O,2.9,8.54,B,CHEMBL233,Mu opioid receptor,CHEMBL1144033,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2008,438.57,3.44,highly_active,3,17,13
CHEMBL255467,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)C=C[C@H]3[C@H]1C5,146,6.84,B,CHEMBL233,Mu opioid receptor,CHEMBL1147037,Displacement of [3H]naloxone from human mu poioid receptor expressed in HEK293 cells,1,Scientific Literature,J Biol Chem,2007,283.33,1.41,intermediate,1,12,2
