,ID,SMILES,Ki,pKi,Assay Type,Target ChEMBL ID,Target Name,Document ChEMBL ID,Assay Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code
905,CHEMBL238156,CCC(CC)CN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,42.03,7.38,B,CHEMBL233,Mu opioid receptor,CHEMBL1138307,Displacement of [3H]diprenorphine from cloned human mu opioid receptor expressed in CHO cells,Bioorg Med Chem Lett,2007,367.49,4.16,active,2
906,CHEMBL238157,NC(=O)c1ccc(Oc2ccc3c(c2)CCCN(CCCC2CCCCC2)C3)nc1,41.67,7.38,B,CHEMBL233,Mu opioid receptor,CHEMBL1138307,Displacement of [3H]diprenorphine from cloned human mu opioid receptor expressed in CHO cells,Bioorg Med Chem Lett,2007,407.56,5.08,active,2
907,CHEMBL2381589,COC(=O)CCCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,5012,5.3,B,CHEMBL233,Mu opioid receptor,CHEMBL2380279,Displacement of [3H]DAMGO from mu opioid receptor (unknown origin),Bioorg Med Chem Lett,2013,518.56,3.32,inactive,0
908,CHEMBL2381591,COC(=O)[C@@H]1C[C@H](OC(=O)CCCC(=O)O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,4570,5.34,B,CHEMBL233,Mu opioid receptor,CHEMBL2380279,Displacement of [3H]DAMGO from mu opioid receptor (unknown origin),Bioorg Med Chem Lett,2013,504.53,3.24,inactive,0
909,CHEMBL2381593,COC(=O)/C=C/C(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,711,6.15,B,CHEMBL233,Mu opioid receptor,CHEMBL2380279,Displacement of [3H]DAMGO from mu opioid receptor (unknown origin),Bioorg Med Chem Lett,2013,502.52,2.71,intermediate,1
910,CHEMBL2381594,CCOC(=O)/C=C/C(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,724,6.14,B,CHEMBL233,Mu opioid receptor,CHEMBL2380279,Displacement of [3H]DAMGO from mu opioid receptor (unknown origin),Bioorg Med Chem Lett,2013,516.54,3.1,intermediate,1
911,CHEMBL238280,N=C(N)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,20.55,7.69,B,CHEMBL233,Mu opioid receptor,CHEMBL1149707,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cells in presence of high sodium by SPA,Bioorg Med Chem Lett,2007,346.43,3.49,active,2
912,CHEMBL238282,CNC(=N)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,234.53,6.63,B,CHEMBL233,Mu opioid receptor,CHEMBL1149707,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cells in presence of high sodium by SPA,Bioorg Med Chem Lett,2007,360.46,3.75,intermediate,1
913,CHEMBL238283,CCNC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,57.15,7.24,B,CHEMBL233,Mu opioid receptor,CHEMBL1149707,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cells in presence of high sodium by SPA,Bioorg Med Chem Lett,2007,375.47,3.96,active,2
914,CHEMBL238305,CC(C)NC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,52.27,7.28,B,CHEMBL233,Mu opioid receptor,CHEMBL1149707,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cells in presence of high sodium by SPA,Bioorg Med Chem Lett,2007,389.5,4.34,active,2
915,CHEMBL238316,NC(=O)c1ccc(Oc2ccc(CNCc3ccccc3)cc2)nc1,2.43,8.61,B,CHEMBL233,Mu opioid receptor,CHEMBL1921714,Displacement of [3H]diprenorphine from human opioid mu receptor expressed in CHO cells after 120 mins by scintillation counting,J Med Chem,2011,333.39,3.26,highly_active,3
916,CHEMBL238317,NC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)cc1,0.29,9.54,B,CHEMBL233,Mu opioid receptor,CHEMBL1149707,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cells in presence of high sodium by SPA,Bioorg Med Chem Lett,2007,346.43,3.91,highly_active,3
917,CHEMBL238361,NC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,0.17,9.77,B,CHEMBL233,Mu opioid receptor,CHEMBL1149707,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cells in presence of high sodium by SPA,Bioorg Med Chem Lett,2007,347.42,3.31,highly_active,3
918,CHEMBL238362,NC(=O)c1ccc(Oc2ccc3c(c2)CN(Cc2ccccc2)C3)nc1,1008,6,B,CHEMBL233,Mu opioid receptor,CHEMBL1138307,Displacement of [3H]diprenorphine from cloned human mu opioid receptor expressed in CHO cells,Bioorg Med Chem Lett,2007,345.4,3.49,intermediate,1
919,CHEMBL238363,NC(=O)c1ccc(Oc2ccc3c(c2)CCCN(CCN2CCOCC2)C3)nc1,128.7,6.89,B,CHEMBL233,Mu opioid receptor,CHEMBL1138307,Displacement of [3H]diprenorphine from cloned human mu opioid receptor expressed in CHO cells,Bioorg Med Chem Lett,2007,396.49,2.05,intermediate,1
920,CHEMBL238364,NC(=O)c1ccc(Oc2ccc3c(c2)CCCN(CCCN2CCOCC2)C3)nc1,215.87,6.67,B,CHEMBL233,Mu opioid receptor,CHEMBL1138307,Displacement of [3H]diprenorphine from cloned human mu opioid receptor expressed in CHO cells,Bioorg Med Chem Lett,2007,410.52,2.44,intermediate,1
921,CHEMBL238600,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CC(=O)NCc4ccccc4)c4ccccc43)CC2)C(C)C)c1,432,6.37,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,584.76,5.57,intermediate,1
922,CHEMBL238602,C=CCNC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,199,6.7,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,534.7,4.55,intermediate,1
923,CHEMBL238637,COC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,271,6.57,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,509.65,4.42,intermediate,1
924,CHEMBL2386819,CN1CC[C@@]2(Cc3ccccc3)c3cc(O)ccc3O[C@H]2C1,60,7.22,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,295.38,2.97,active,2
925,CHEMBL2386820,CN1CC[C@@]2(CCc3ccccc3)c3cc(O)ccc3O[C@H]2C1,66,7.18,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,309.41,3.36,active,2
926,CHEMBL2386821,CN1CC[C@@]2(CCCc3ccccc3)c3cc(O)ccc3O[C@H]2C1,165,6.78,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,323.44,3.75,intermediate,1
927,CHEMBL2386822,CN1CC[C@@]2(CCCCc3ccccc3)c3cc(O)ccc3O[C@H]2C1,45,7.35,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,337.46,4.14,active,2
928,CHEMBL2386823,CN1CC[C@@]2(CCCCCc3ccccc3)c3cc(O)ccc3O[C@H]2C1,28,7.55,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,351.49,4.53,active,2
929,CHEMBL2386824,CN1CC[C@@]2(C)c3cc(O)ccc3O[C@H]2C1,425,6.37,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,219.28,1.75,intermediate,1
930,CHEMBL2386891,CCC[C@@]12CCN(C)C[C@@H]1Oc1ccc(O)cc12,84,7.08,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,247.34,2.53,active,2
931,CHEMBL2386892,CCCC[C@@]12CCN(C)C[C@@H]1Oc1ccc(O)cc12,97,7.01,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,261.36,2.92,active,2
932,CHEMBL2386893,CCCCC[C@@]12CCN(C)C[C@@H]1Oc1ccc(O)cc12,91,7.04,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,275.39,3.31,active,2
933,CHEMBL2386894,CN1CC[C@@]2(CCc3ccc(F)cc3)c3cc(O)ccc3O[C@H]2C1,166,6.78,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,327.4,3.5,intermediate,1
934,CHEMBL2386895,CN1CC[C@@]2(CCc3ccccc3F)c3cc(O)ccc3O[C@H]2C1,96,7.02,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,327.4,3.5,active,2
935,CHEMBL2386896,Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CCc3ccccc3)C[C@@H]1O2,9,8.05,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,399.53,4.97,highly_active,3
936,CHEMBL2386897,Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CCCc3ccccc3)C[C@@H]1O2,49,7.31,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,413.56,5.36,active,2
937,CHEMBL2386898,Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CCc3ccc(F)cc3)C[C@@H]1O2,22,7.66,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,417.52,5.11,active,2
938,CHEMBL2386899,Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CCc3ccccc3F)C[C@@H]1O2,7,8.15,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,417.52,5.11,highly_active,3
939,CHEMBL2386900,Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CCc3ccc(C(F)(F)F)cc3)C[C@@H]1O2,8,8.1,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,467.53,5.99,highly_active,3
940,CHEMBL2386901,Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CC3CC3)C[C@@H]1O2,5,8.3,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,349.47,4.14,highly_active,3
941,CHEMBL2386902,C=CCN1CC[C@@]2(CCc3ccccc3)c3cc(O)ccc3O[C@H]2C1,23,7.64,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,335.45,3.92,active,2
942,CHEMBL2386903,Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CCc3ccccc3C(F)(F)F)C[C@@H]1O2,174,6.76,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,467.53,5.99,intermediate,1
943,CHEMBL2386904,Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CCc3cccc(C(F)(F)F)c3)C[C@@H]1O2,16,7.8,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,Bioorg Med Chem,2013,467.53,5.99,active,2
944,CHEMBL2387187,CC(C)C1CCC(N2CCC(N3C(=O)Cc4ccccc43)CC2)CC1,8,8.1,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,340.51,4.25,highly_active,3
945,CHEMBL2387188,CCC[C@H]1CC[C@@H](N2CCC(N3C(=O)Cc4ccccc43)CC2)CC1,5.39,8.27,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,340.51,4.4,highly_active,3
946,CHEMBL2387189,CCC(C)(C)[C@H]1CC[C@@H](N2CCC(N3C(=O)Cc4ccccc43)CC2)CC1,16.13,7.79,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,368.57,5.04,active,2
947,CHEMBL2387190,O=C1Cc2ccccc2N1C1CCN(CC2CCCCC2)CC1,533,6.27,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,312.46,3.62,intermediate,1
948,CHEMBL2387191,CC(C1CCCCC1)N1CCC(N2C(=O)Cc3ccccc32)CC1,3.44,8.46,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,326.48,4.01,highly_active,3
949,CHEMBL2387192,CC(c1ccccc1)N1CCC(N2C(=O)Cc3ccccc32)CC1,2.34,8.63,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,320.44,3.8,highly_active,3
950,CHEMBL2387193,O=C1Cc2ccccc2N1C1CCN(C2CC[C@H]3CCCc4cccc2c43)CC1,79.9,7.1,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,386.54,5,active,2
951,CHEMBL2387194,CC1C(=O)N(C2CCN([C@H]3CC[C@@H](C(C)C)CC3)CC2)c2ccccc21,3.62,8.44,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,354.54,4.82,highly_active,3
952,CHEMBL2387195,CC1C(=O)N(C2CCN(C3CCCCCCC3)CC2)c2ccccc21,10.49,7.98,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,340.51,4.71,active,2
953,CHEMBL2387196,CCC1C(=O)N(C2CCN([C@H]3CC[C@@H](C(C)C)CC3)CC2)c2ccccc21,1.07,8.97,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,368.57,5.21,highly_active,3
954,CHEMBL2387197,CCC1C(=O)N(C2CCN(C3CCCCCCC3)CC2)c2ccccc21,16.26,7.79,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,354.54,5.1,active,2
955,CHEMBL2387198,CC(C)C1CCC(N2CCC(N3C(=O)CCc4ccccc43)CC2)CC1,7.62,8.12,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,354.54,4.65,highly_active,3
956,CHEMBL2387199,O=C1CCc2ccccc2N1C1CCN(C2CCCCCCC2)CC1,46.97,7.33,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,340.51,4.54,active,2
957,CHEMBL2387200,CC1CC(=O)N(C2CCN(C3CCCCCCC3)CC2)c2ccccc21,23.27,7.63,B,CHEMBL233,Mu opioid receptor,CHEMBL2385080,Displacement of [3H]DAMGO from human mu opioid receptor transfected in CHO cells,Bioorg Med Chem Lett,2013,354.54,5.1,active,2
958,CHEMBL238795,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CCN(C)C)c4ccccc43)CC2)C(C)C)c1,106,6.97,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,508.71,4.81,intermediate,1
959,CHEMBL238796,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CC(=O)O)c4ccccc43)CC2)C(C)C)c1,1701,5.77,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,495.62,4.34,inactive,0
960,CHEMBL238818,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CC(=O)NC4CC4)c4ccccc43)CC2)C(C)C)c1,119,6.92,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,534.7,4.53,intermediate,1
961,CHEMBL238819,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CC(=O)NC4CCC4)c4ccccc43)CC2)C(C)C)c1,108,6.97,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,548.73,4.92,intermediate,1
962,CHEMBL238833,COCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,195,6.71,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,481.64,4.85,intermediate,1
963,CHEMBL239043,COCCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,184,6.74,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,495.66,4.9,intermediate,1
964,CHEMBL239045,CCOCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,9,8.05,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,495.66,5.24,highly_active,3
965,CHEMBL239260,CCC(=O)Cn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,113,6.95,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,507.68,5.23,intermediate,1
966,CHEMBL2396991,CC[C@@H]1CN2CC[C@@]34OCCO[C@@]3(Nc3ccc(F)c(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,7,8.15,B,CHEMBL233,Mu opioid receptor,CHEMBL2396537,Binding affinity to mu opioid receptor (unknown origin),J Med Chem,2013,476.55,3.02,highly_active,3
967,CHEMBL2397015,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccccc1,4.34,8.36,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,Bioorg Med Chem Lett,2013,444.53,2.96,highly_active,3
968,CHEMBL2397016,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cc2ccccc2cn1,3.5,8.46,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,Bioorg Med Chem Lett,2013,495.58,3.51,highly_active,3
969,CHEMBL2397017,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccc2ccccc2n1,9.09,8.04,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,Bioorg Med Chem Lett,2013,495.58,3.51,highly_active,3
970,CHEMBL2397018,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cnc2ccccc2c1,1.13,8.95,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,Bioorg Med Chem Lett,2013,495.58,3.51,highly_active,3
971,CHEMBL2397019,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccc2ccccc2c1,6.22,8.21,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,Bioorg Med Chem Lett,2013,494.59,4.12,highly_active,3
972,CHEMBL2397020,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccccn1,1.51,8.82,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,Bioorg Med Chem Lett,2013,445.52,2.36,highly_active,3
973,CHEMBL2397021,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cccnc1,0.75,9.12,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,Bioorg Med Chem Lett,2013,445.52,2.36,highly_active,3
974,CHEMBL2397022,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccncc1,0.82,9.09,B,CHEMBL233,Mu opioid receptor,CHEMBL2396652,Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs,Bioorg Med Chem Lett,2013,445.52,2.36,highly_active,3
975,CHEMBL239819,O=C1NCN(c2ccccc2)C12CCN(C(c1cccc(Cl)c1)c1cccc(Cl)c1)CC2,1616,5.79,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,Bioorg Med Chem Lett,2007,466.41,5.51,inactive,0
976,CHEMBL239820,O=C1NCN(c2ccccc2)C12CCN(C(c1ccccc1F)c1ccccc1F)CC2,567,6.25,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,Bioorg Med Chem Lett,2007,433.5,4.48,intermediate,1
977,CHEMBL239821,O=C1NCN(c2ccccc2)C12CCN(C(c1cccc(F)c1)c1cccc(F)c1)CC2,3187,5.5,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,Bioorg Med Chem Lett,2007,433.5,4.48,inactive,0
978,CHEMBL239822,CC1(C)CCC(N2CCC3(CC2)C(=O)NCN3c2ccccc2)c2ccccc21,48,7.32,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,Bioorg Med Chem Lett,2009,389.54,4.23,active,2
979,CHEMBL239824,O=C1NCN(c2ccccc2)C12CCN(C1CCCc3ccc(F)cc31)CC2,133,6.88,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,Bioorg Med Chem Lett,2007,379.48,3.63,intermediate,1
980,CHEMBL240001,O=C1NCN(c2ccccc2)C12CCN(CC1CCCCC1)CC2,887,6.05,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,Bioorg Med Chem Lett,2007,327.47,3,intermediate,1
981,CHEMBL240005,O=C1NCN(c2ccccc2)C12CCN(C1CCCc3c(F)cccc31)CC2,72.3,7.14,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,Bioorg Med Chem Lett,2007,379.48,3.63,active,2
982,CHEMBL240033,O=C1NCN(c2ccccc2)C12CCN(Cc1ccsc1)CC2,133,6.88,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,Bioorg Med Chem Lett,2007,327.45,2.68,intermediate,1
983,CHEMBL240074,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CSC)c4ccccc43)CC2)C(C)C)c1,23,7.64,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,Bioorg Med Chem,2007,497.71,5.57,active,2
